frame,cam_id,class_id,object_id,u,v,w,h
148,cam_2,0,-1,2072.64,1153.98,24.75,24.75
149,cam_2,0,-1,2092.17,1173.97,68.75,57.75
150,cam_2,0,-1,2105.70,1201.88,88.00,123.75
151,cam_2,0,-1,2119.20,1230.78,107.25,154.00
152,cam_2,0,-1,2137.02,1265.27,68.75,132.00
153,cam_2,0,-1,2142.20,1254.73,101.75,126.50
154,cam_2,0,-1,2152.51,1241.06,77.00,99.00
155,cam_2,0,-1,2165.94,1215.18,27.50,27.50
156,cam_2,0,-1,2177.97,1200.81,22.00,22.00
157,cam_2,0,-1,2189.57,1191.84,22.00,19.25
158,cam_2,0,-1,2201.23,1182.75,16.50,16.50
159,cam_2,0,-1,2217.07,1175.18,19.25,16.50
160,cam_2,0,-1,2233.70,1166.15,19.25,22.00
161,cam_2,0,-1,3827.96,757.56,11.00,16.50
162,cam_2,0,-1,3828.00,757.35,11.00,16.50
163,cam_2,0,-1,3828.04,757.26,11.00,16.50
164,cam_2,0,-1,2317.37,1181.92,16.50,13.75
165,cam_2,0,-1,2336.29,1202.02,22.00,16.50
166,cam_2,0,-1,2346.89,1223.19,99.00,110.00
167,cam_2,0,-1,2359.55,1251.03,126.50,123.75
168,cam_2,0,-1,2385.54,1297.30,33.00,35.75
169,cam_2,0,-1,2396.96,1276.86,27.50,22.00
170,cam_2,0,-1,2401.66,1252.91,16.50,13.75
171,cam_2,0,-1,3117.18,1371.84,11.00,11.00
172,cam_2,0,-1,3121.73,1373.36,22.00,16.50
173,cam_2,0,-1,3828.11,757.34,11.00,8.25
174,cam_2,0,-1,3827.82,759.46,11.00,19.25
175,cam_2,0,-1,3827.76,759.54,11.00,16.50
176,cam_2,0,-1,2630.53,1371.86,33.00,13.75
177,cam_2,0,-1,3827.69,759.13,11.00,19.25
178,cam_2,0,-1,3827.70,759.16,11.00,19.25
179,cam_2,0,-1,3827.70,759.18,11.00,19.25
180,cam_2,0,-1,2453.42,1106.70,13.75,13.75
