frame,cam_id,class_id,object_id,u,v,w,h
247,cam_0,0,-1,2893.09,1071.80,67.50,45.00
248,cam_0,0,-1,2683.21,960.50,30.00,37.50
249,cam_0,0,-1,2663.65,905.97,37.50,45.00
250,cam_0,0,-1,2580.00,1038.90,7.50,15.00
251,cam_0,0,-1,2718.86,977.73,60.00,52.50
252,cam_0,0,-1,2392.50,783.25,7.50,15.00
257,cam_0,0,-1,2145.81,1041.70,30.00,45.00
258,cam_0,0,-1,2048.44,1062.61,22.50,22.50
260,cam_0,0,-1,2044.18,874.53,30.00,30.00
261,cam_0,0,-1,2105.20,1071.35,52.50,60.00
262,cam_0,0,-1,1889.58,890.57,37.50,45.00
263,cam_0,0,-1,2005.38,1120.65,45.00,37.50
264,cam_0,0,-1,1981.86,951.34,67.50,52.50
265,cam_0,0,-1,1913.10,971.20,30.00,30.00
266,cam_0,0,-1,1640.21,1198.99,45.00,52.50
267,cam_0,0,-1,1581.85,1231.59,52.50,45.00
268,cam_0,0,-1,1597.81,1217.24,75.00,90.00
269,cam_0,0,-1,1655.73,1102.23,45.00,30.00
270,cam_0,0,-1,1608.77,930.00,15.00,7.50
271,cam_0,0,-1,1650.46,843.76,45.00,45.00
272,cam_0,0,-1,1605.53,814.01,30.00,45.00
273,cam_0,0,-1,1430.57,1054.66,30.00,30.00
274,cam_0,0,-1,1428.45,812.54,45.00,45.00
275,cam_0,0,-1,1381.49,779.21,157.50,255.00
276,cam_0,0,-1,1364.11,729.64,180.00,300.00
277,cam_0,0,-1,1315.69,687.46,180.00,202.50
278,cam_0,0,-1,1266.96,641.65,67.50,60.00
279,cam_0,0,-1,1466.13,732.09,82.50,75.00
280,cam_0,0,-1,1440.05,744.15,37.50,52.50
282,cam_0,0,-1,1339.34,783.83,45.00,45.00
283,cam_0,0,-1,1294.67,808.30,45.00,45.00
284,cam_0,0,-1,1263.08,841.07,30.00,45.00
285,cam_0,0,-1,1230.00,862.50,7.50,7.50
286,cam_0,0,-1,995.67,905.51,15.00,22.50
287,cam_0,0,-1,1237.50,322.50,7.50,7.50
288,cam_0,0,-1,976.64,906.85,45.00,30.00
289,cam_0,0,-1,982.73,789.97,37.50,37.50
291,cam_0,0,-1,1287.84,281.41,30.00,30.00
292,cam_0,0,-1,1300.50,282.69,142.50,112.50
293,cam_0,0,-1,1327.11,299.60,37.50,45.00
294,cam_0,0,-1,982.48,921.05,22.50,30.00
295,cam_0,0,-1,798.72,1140.00,30.00,7.50
297,cam_0,0,-1,2107.50,1365.00,7.50,7.50
300,cam_0,0,-1,780.00,1004.88,7.50,22.50
304,cam_0,0,-1,1425.41,557.72,45.00,45.00
305,cam_0,0,-1,1431.00,580.66,75.00,75.00
306,cam_0,0,-1,1439.45,610.71,67.50,60.00
307,cam_0,0,-1,1450.20,656.09,60.00,52.50
308,cam_0,0,-1,1457.71,689.65,37.50,37.50
309,cam_0,0,-1,1467.06,710.84,45.00,52.50
311,cam_0,0,-1,551.75,626.75,30.00,45.00
312,cam_0,0,-1,1591.04,1365.89,22.50,22.50
313,cam_0,0,-1,1334.72,828.75,22.50,15.00
318,cam_0,0,-1,1312.50,1087.50,7.50,7.50
319,cam_0,0,-1,1183.09,995.79,30.00,22.50
320,cam_0,0,-1,1162.50,997.50,7.50,7.50
321,cam_0,0,-1,1192.30,1066.08,37.50,45.00
322,cam_0,0,-1,1197.78,904.65,30.00,30.00
323,cam_0,0,-1,2224.48,1243.39,30.00,30.00
325,cam_0,0,-1,750.00,1117.50,7.50,7.50
329,cam_0,0,-1,1330.06,805.46,30.00,45.00
330,cam_0,0,-1,1315.34,819.03,67.50,67.50
331,cam_0,0,-1,1288.77,838.67,60.00,60.00
332,cam_0,0,-1,1266.50,881.72,82.50,75.00
333,cam_0,0,-1,1240.16,930.57,67.50,60.00
334,cam_0,0,-1,1214.70,979.85,67.50,52.50
335,cam_0,0,-1,1192.84,1003.64,120.00,180.00
336,cam_0,0,-1,1190.92,1038.43,97.50,187.50
337,cam_0,0,-1,1234.18,1031.72,45.00,112.50
338,cam_0,0,-1,1146.96,1412.41,52.50,52.50
339,cam_0,0,-1,1263.92,1335.06,30.00,37.50
340,cam_0,0,-1,1414.85,430.00,22.50,22.50
342,cam_0,0,-1,1488.72,405.06,22.50,30.00
344,cam_0,0,-1,1541.18,1162.50,15.00,7.50
345,cam_0,0,-1,1477.70,993.58,37.50,30.00
346,cam_0,0,-1,1578.38,1370.76,45.00,37.50
352,cam_0,0,-1,1346.14,1116.46,37.50,37.50
353,cam_0,0,-1,1871.11,1306.07,30.00,22.50
354,cam_0,0,-1,1308.63,1202.36,30.00,15.00
355,cam_0,0,-1,2073.62,1321.81,30.00,22.50
356,cam_0,0,-1,2139.10,1335.12,60.00,45.00
357,cam_0,0,-1,2125.35,1359.83,37.50,30.00
358,cam_0,0,-1,1496.37,1200.00,15.00,7.50
359,cam_0,0,-1,1563.73,444.00,30.00,37.50
363,cam_0,0,-1,1840.08,942.34,30.00,30.00
364,cam_0,0,-1,2602.52,1321.17,37.50,45.00
365,cam_0,0,-1,1885.94,1022.82,45.00,45.00
366,cam_0,0,-1,1914.48,1079.56,37.50,30.00
367,cam_0,0,-1,1929.91,1064.37,45.00,52.50
368,cam_0,0,-1,1941.45,1012.49,52.50,52.50
369,cam_0,0,-1,1963.47,966.23,52.50,52.50
370,cam_0,0,-1,1975.13,929.31,60.00,67.50
371,cam_0,0,-1,1991.51,890.17,30.00,15.00
374,cam_0,0,-1,1927.50,1087.50,7.50,7.50
376,cam_0,0,-1,2049.51,1101.58,52.50,52.50
377,cam_0,0,-1,2086.18,1028.14,52.50,60.00
378,cam_0,0,-1,2058.79,1110.00,15.00,7.50
381,cam_0,0,-1,2478.72,547.50,15.00,7.50
384,cam_0,0,-1,2407.50,817.50,7.50,7.50
386,cam_0,0,-1,2329.21,804.56,15.00,30.00
387,cam_0,0,-1,2363.41,758.30,37.50,52.50
388,cam_0,0,-1,2401.48,730.36,15.00,30.00
391,cam_0,0,-1,2411.04,621.46,30.00,52.50
414,cam_0,0,-1,3101.97,788.11,30.00,37.50
