frame,cam_id,object_id,u,v
49,cam_1,27,1823.707763671875,921.8753662109375
49,cam_1,5,1158.39453125,981.6180419921875
49,cam_1,7,1473.2767333984375,918.1859130859375
49,cam_1,13,1803.606689453125,503.5400085449219
49,cam_1,12,632.2692260742188,535.2156372070312
50,cam_1,2,586.9027099609375,803.3136596679688
50,cam_1,4,1801.5177001953125,1300.0474853515625
50,cam_1,6,988.419921875,938.2474975585938
50,cam_1,9,1600.0421142578125,816.00732421875
50,cam_1,14,776.2152709960938,1258.296630859375
50,cam_1,19,789.3491821289062,1100.889404296875
50,cam_1,27,1830.3720703125,918.2025756835938
50,cam_1,5,1147.1026611328125,978.3191528320312
50,cam_1,7,1476.1881103515625,917.1982421875
50,cam_1,13,1804.3062744140625,505.0796203613281
51,cam_1,2,586.1702270507812,803.6715698242188
51,cam_1,4,1801.197998046875,1299.654541015625
51,cam_1,6,988.3453979492188,934.8160400390625
51,cam_1,9,1599.783447265625,815.9378662109375
51,cam_1,14,777.340087890625,1258.171142578125
51,cam_1,19,789.468994140625,1098.768310546875
51,cam_1,27,1832.903076171875,916.3011474609375
51,cam_1,5,1143.659912109375,976.5687255859375
51,cam_1,7,1476.9365234375,916.4578857421875
51,cam_1,13,1804.242431640625,505.23834228515625
52,cam_1,2,579.1241455078125,805.26171875
52,cam_1,4,1797.487060546875,1300.12939453125
52,cam_1,6,979.33154296875,919.1568603515625
52,cam_1,9,1597.0838623046875,818.0924072265625
52,cam_1,14,781.97119140625,1257.236083984375
52,cam_1,19,791.7548828125,1071.489501953125
52,cam_1,27,1831.2646484375,912.951171875
52,cam_1,5,1131.833984375,973.9052734375
52,cam_1,7,1476.6214599609375,919.1597900390625
53,cam_1,2,575.6771850585938,806.9057006835938
53,cam_1,4,1796.006591796875,1299.9227294921875
53,cam_1,6,982.1041870117188,868.1416015625
53,cam_1,9,1597.071533203125,819.7830810546875
53,cam_1,14,790.080078125,1258.971435546875
53,cam_1,19,795.36474609375,1054.055419921875
53,cam_1,27,1827.3699951171875,911.0084228515625
53,cam_1,5,1118.819580078125,963.7896118164062
53,cam_1,7,1478.3701171875,921.5592041015625
53,cam_1,13,1801.046875,509.0981140136719
54,cam_1,2,574.3170776367188,807.6240844726562
54,cam_1,4,1792.884521484375,1298.566650390625
54,cam_1,6,972.95068359375,835.52783203125
54,cam_1,9,1596.860595703125,820.3775634765625
54,cam_1,14,795.5650024414062,1258.219482421875
54,cam_1,19,798.2628173828125,1046.778076171875
54,cam_1,27,1822.266845703125,907.4918823242188
54,cam_1,5,1098.294189453125,971.55322265625
54,cam_1,7,1480.5439453125,921.7341918945312
54,cam_1,13,1800.739013671875,510.5302734375
55,cam_1,2,571.894287109375,808.318359375
55,cam_1,4,1789.44287109375,1297.5791015625
55,cam_1,6,961.4641723632812,836.4345703125
55,cam_1,9,1596.523681640625,820.605712890625
55,cam_1,14,799.1466064453125,1257.79443359375
55,cam_1,19,800.8905639648438,1042.0482177734375
55,cam_1,27,1816.968505859375,903.8623046875
55,cam_1,5,1088.23291015625,975.8316040039062
55,cam_1,7,1481.44970703125,922.2919921875
55,cam_1,13,1800.568603515625,510.9473571777344
55,cam_1,10,1395.2667236328125,753.992919921875
56,cam_1,2,569.6019287109375,808.1544189453125
56,cam_1,4,1784.693603515625,1296.78515625
56,cam_1,9,1596.211181640625,821.3084716796875
56,cam_1,14,802.551025390625,1257.00634765625
56,cam_1,19,802.6585083007812,1036.0810546875
56,cam_1,27,1813.546142578125,901.8822021484375
56,cam_1,5,1080.2716064453125,975.510986328125
56,cam_1,7,1482.151123046875,921.6835327148438
56,cam_1,13,1800.39453125,511.644287109375
56,cam_1,10,1394.9931640625,755.1409301757812
57,cam_1,2,567.255126953125,808.167724609375
57,cam_1,4,1783.3818359375,1296.630615234375
57,cam_1,9,1595.651611328125,822.0513305664062
57,cam_1,14,805.9280395507812,1256.3662109375
57,cam_1,19,804.0358276367188,1029.1312255859375
57,cam_1,27,1811.84521484375,899.75830078125
57,cam_1,5,1072.6063232421875,974.46240234375
57,cam_1,7,1483.560791015625,921.0391845703125
57,cam_1,6,947.5787353515625,794.81689453125
58,cam_1,2,564.9130859375,808.1737670898438
58,cam_1,4,1780.98974609375,1295.726318359375
58,cam_1,9,1595.179931640625,822.139892578125
58,cam_1,14,808.9256591796875,1256.75927734375
58,cam_1,19,805.27880859375,1021.6546630859375
58,cam_1,27,1812.4111328125,888.6990356445312
58,cam_1,5,1065.9656982421875,971.769287109375
58,cam_1,7,1486.5330810546875,920.3541870117188
58,cam_1,6,946.6700439453125,748.9886474609375
58,cam_1,13,1800.37060546875,512.1448974609375
59,cam_1,2,562.7825927734375,807.82958984375
59,cam_1,4,1779.0810546875,1294.42431640625
59,cam_1,9,1595.6512451171875,821.9176025390625
59,cam_1,14,811.8179931640625,1256.007568359375
59,cam_1,19,804.982666015625,1012.7753295898438
59,cam_1,27,1811.820068359375,881.0236206054688
59,cam_1,5,1062.25439453125,967.585693359375
59,cam_1,7,1488.6837158203125,918.9134521484375
59,cam_1,6,942.3325805664062,744.3666381835938
59,cam_1,13,1800.809326171875,511.8294677734375
60,cam_1,2,559.8792114257812,806.1234741210938
60,cam_1,4,1774.5146484375,1293.623046875
60,cam_1,9,1595.209716796875,822.05615234375
60,cam_1,14,813.075927734375,1255.7752685546875
60,cam_1,19,802.15087890625,1007.0469970703125
60,cam_1,27,1811.32568359375,873.811279296875
60,cam_1,5,1060.485595703125,960.509521484375
60,cam_1,7,1489.78271484375,917.803466796875
60,cam_1,6,949.8504638671875,724.2891845703125
60,cam_1,13,1801.080810546875,511.550537109375
61,cam_1,2,556.5885009765625,803.046875
61,cam_1,4,1768.915771484375,1292.870361328125
61,cam_1,9,1595.051025390625,822.23828125
61,cam_1,14,814.4451293945312,1254.697021484375
61,cam_1,19,798.8897705078125,1004.568359375
61,cam_1,27,1811.5037841796875,867.9588623046875
61,cam_1,5,1059.682861328125,951.7042236328125
61,cam_1,7,1492.517578125,915.8856201171875
61,cam_1,6,953.8627319335938,713.3593139648438
61,cam_1,13,1801.3951416015625,511.1079406738281
61,cam_1,10,1393.596923828125,756.1202392578125
62,cam_1,2,551.6279296875,801.736328125
62,cam_1,4,1765.5029296875,1291.4373779296875
62,cam_1,9,1594.6396484375,821.9892578125
62,cam_1,14,816.098876953125,1253.731201171875
62,cam_1,19,795.04541015625,1004.3466186523438
62,cam_1,5,1059.112060546875,944.5988159179688
62,cam_1,7,1493.298828125,913.7434692382812
62,cam_1,6,946.0467529296875,708.3251342773438
62,cam_1,13,1801.092529296875,510.0989990234375
62,cam_1,10,1393.679931640625,755.0488891601562
63,cam_1,2,548.9801025390625,799.169189453125
63,cam_1,4,1763.8216552734375,1290.20263671875
63,cam_1,9,1594.7413330078125,821.3097534179688
63,cam_1,14,815.8228149414062,1252.750732421875
63,cam_1,19,791.1343994140625,1003.775146484375
63,cam_1,5,1061.810302734375,937.5839233398438
63,cam_1,7,1493.166259765625,912.5072021484375
63,cam_1,6,931.5903930664062,699.30224609375
63,cam_1,13,1800.90478515625,509.1654052734375
63,cam_1,10,1393.6331787109375,754.5347900390625
63,cam_1,27,1811.6248779296875,854.3314208984375
64,cam_1,2,546.4898681640625,795.581298828125
64,cam_1,4,1762.0848388671875,1288.573486328125
64,cam_1,9,1595.5301513671875,819.7578735351562
64,cam_1,14,815.8074951171875,1251.2161865234375
64,cam_1,19,787.3860473632812,1001.0753173828125
64,cam_1,5,1059.6087646484375,932.932861328125
64,cam_1,7,1492.980712890625,911.0728759765625
64,cam_1,6,929.542236328125,709.9058837890625
64,cam_1,13,1801.098876953125,508.01837158203125
64,cam_1,10,1393.785400390625,753.4110107421875
64,cam_1,27,1814.07275390625,845.2305908203125
65,cam_1,2,543.2688598632812,792.606689453125
65,cam_1,4,1760.862060546875,1286.9876708984375
65,cam_1,9,1596.1602783203125,817.9739990234375
65,cam_1,14,816.101318359375,1250.24462890625
65,cam_1,19,783.6602172851562,999.8876953125
65,cam_1,5,1058.7498779296875,929.46435546875
65,cam_1,7,1493.677490234375,909.1478271484375
65,cam_1,6,927.5787353515625,715.1016235351562
65,cam_1,13,1801.707275390625,506.800048828125
65,cam_1,10,1393.9637451171875,751.385986328125
65,cam_1,27,1816.310546875,838.699951171875
66,cam_1,2,540.5455322265625,790.51416015625
66,cam_1,4,1759.179443359375,1285.9228515625
66,cam_1,9,1597.1541748046875,816.354736328125
66,cam_1,14,816.5042724609375,1250.1561279296875
66,cam_1,19,779.374267578125,999.2428588867188
66,cam_1,5,1055.78662109375,927.2596435546875
66,cam_1,7,1493.5621337890625,907.7025756835938
66,cam_1,6,934.538818359375,717.2464599609375
66,cam_1,13,1801.64599609375,505.0924072265625
66,cam_1,10,1394.03369140625,749.4384155273438
66,cam_1,27,1818.5687255859375,833.295166015625
67,cam_1,2,536.0385131835938,789.9150390625
67,cam_1,4,1757.9833984375,1284.596923828125
67,cam_1,9,1597.133056640625,815.618408203125
67,cam_1,14,816.537841796875,1249.2979736328125
67,cam_1,19,774.779296875,999.0732421875
67,cam_1,5,1053.9027099609375,927.3336791992188
67,cam_1,7,1493.69140625,907.2689208984375
67,cam_1,6,942.4623413085938,716.2374267578125
67,cam_1,13,1801.591552734375,503.46990966796875
67,cam_1,10,1393.8465576171875,748.2766723632812
67,cam_1,27,1821.87841796875,825.9432983398438
68,cam_1,2,531.9007568359375,788.546875
68,cam_1,4,1756.68896484375,1282.818115234375
68,cam_1,9,1596.512451171875,814.9215087890625
68,cam_1,14,816.3477783203125,1248.62451171875
68,cam_1,19,770.4885864257812,996.0302124023438
68,cam_1,5,1048.680419921875,928.91357421875
68,cam_1,7,1493.778076171875,905.7728881835938
68,cam_1,6,946.8383178710938,707.9797973632812
68,cam_1,13,1801.362060546875,502.20452880859375
68,cam_1,10,1393.974609375,746.682861328125
68,cam_1,27,1824.435791015625,820.488525390625
68,cam_1,12,631.0771484375,538.31787109375
69,cam_1,2,525.434814453125,787.1649169921875
69,cam_1,4,1754.6953125,1281.251708984375
69,cam_1,9,1595.9136962890625,813.919677734375
69,cam_1,14,815.495361328125,1246.76611328125
69,cam_1,19,765.4694213867188,992.8057861328125
69,cam_1,5,1049.2012939453125,929.2935180664062
69,cam_1,7,1492.388427734375,904.2648315429688
69,cam_1,6,956.0684814453125,694.2979736328125
69,cam_1,13,1800.631591796875,501.11383056640625
69,cam_1,27,1826.9217529296875,816.246337890625
69,cam_1,12,630.81103515625,537.46337890625
70,cam_1,2,518.8450317382812,785.593994140625
70,cam_1,4,1753.547119140625,1279.856201171875
70,cam_1,9,1596.756591796875,812.986572265625
70,cam_1,14,814.81201171875,1244.0413818359375
70,cam_1,19,761.9346313476562,990.2744140625
70,cam_1,5,1037.790283203125,929.9383544921875
70,cam_1,7,1492.463134765625,903.5748901367188
70,cam_1,6,956.475830078125,673.1639404296875
70,cam_1,13,1800.890380859375,500.75201416015625
70,cam_1,27,1830.9996337890625,823.9156494140625
70,cam_1,12,630.4430541992188,536.6505126953125
70,cam_1,64,1053.107666015625,931.8596801757812
70,cam_1,10,1394.130615234375,744.7164306640625
71,cam_1,2,509.8701171875,784.1907958984375
71,cam_1,4,1752.4820556640625,1278.271240234375
71,cam_1,9,1596.42578125,811.12451171875
71,cam_1,14,813.4228515625,1240.73779296875
71,cam_1,19,758.0679321289062,984.9921875
71,cam_1,5,1032.837158203125,931.2943725585938
71,cam_1,7,1491.30126953125,902.519287109375
71,cam_1,6,974.3104248046875,666.8349609375
71,cam_1,13,1800.760498046875,499.793212890625
71,cam_1,27,1832.555908203125,828.353515625
71,cam_1,12,630.34765625,535.5909423828125
71,cam_1,10,1394.642333984375,743.1744384765625
72,cam_1,2,506.25048828125,783.2182006835938
72,cam_1,4,1752.114501953125,1277.188232421875
72,cam_1,9,1597.36376953125,809.930419921875
72,cam_1,14,811.5435791015625,1238.0936279296875
72,cam_1,19,755.3739624023438,981.6375122070312
72,cam_1,5,1034.95947265625,934.3394165039062
72,cam_1,7,1490.875244140625,901.1298217773438
72,cam_1,6,980.7557373046875,694.299560546875
72,cam_1,13,1800.6552734375,498.6982727050781
72,cam_1,27,1835.239501953125,833.785888671875
72,cam_1,12,630.3850708007812,534.605712890625
72,cam_1,10,1394.7783203125,742.1309814453125
73,cam_1,2,502.8851318359375,782.0247802734375
73,cam_1,4,1752.022705078125,1275.9443359375
73,cam_1,9,1597.53955078125,808.827880859375
73,cam_1,14,810.1812133789062,1236.580078125
73,cam_1,19,753.98681640625,977.0308837890625
73,cam_1,5,1029.9866943359375,934.27197265625
73,cam_1,7,1491.001953125,898.8441772460938
73,cam_1,6,981.2236328125,712.1297607421875
73,cam_1,13,1800.822509765625,497.707275390625
73,cam_1,27,1837.672119140625,838.23828125
73,cam_1,12,630.7593994140625,533.744873046875
73,cam_1,10,1395.10009765625,740.949951171875
74,cam_1,2,499.66259765625,782.055908203125
74,cam_1,4,1752.086181640625,1274.7874755859375
74,cam_1,9,1596.93701171875,807.7293701171875
74,cam_1,14,809.0682983398438,1233.8203125
74,cam_1,19,751.1998901367188,974.9996337890625
74,cam_1,5,1026.2825927734375,933.627197265625
74,cam_1,7,1489.861083984375,898.065673828125
74,cam_1,6,971.8046875,719.6455078125
74,cam_1,13,1800.2100830078125,495.84088134765625
74,cam_1,27,1838.337158203125,841.3324584960938
74,cam_1,12,630.1350708007812,532.4772338867188
74,cam_1,10,1394.95654296875,739.84130859375
75,cam_1,2,497.2386474609375,781.75830078125
75,cam_1,4,1753.171142578125,1273.91015625
75,cam_1,9,1596.66357421875,805.6460571289062
75,cam_1,14,807.8135986328125,1230.8485107421875
75,cam_1,19,747.768310546875,973.5149536132812
75,cam_1,5,1020.79833984375,933.7932739257812
75,cam_1,7,1488.8245849609375,897.6322021484375
75,cam_1,6,972.4304809570312,724.4774169921875
75,cam_1,27,1838.011474609375,841.0377197265625
75,cam_1,12,630.5733642578125,530.6605224609375
75,cam_1,10,1394.346435546875,738.5449829101562
76,cam_1,2,494.2955322265625,781.8106689453125
76,cam_1,4,1755.48583984375,1273.4892578125
76,cam_1,9,1596.507568359375,805.012939453125
76,cam_1,14,807.607666015625,1228.369873046875
76,cam_1,19,747.6448974609375,971.2619018554688
76,cam_1,5,1013.6649169921875,934.753173828125
76,cam_1,7,1487.2666015625,897.35205078125
76,cam_1,6,968.4756469726562,725.107666015625
76,cam_1,27,1837.181884765625,838.9281616210938
76,cam_1,12,630.6614990234375,529.7171630859375
76,cam_1,10,1394.0810546875,738.57958984375
77,cam_1,2,493.3493347167969,781.0675048828125
77,cam_1,4,1757.530517578125,1272.3583984375
77,cam_1,9,1597.3057861328125,803.7312622070312
77,cam_1,14,808.7785034179688,1225.629638671875
77,cam_1,19,749.636962890625,968.0083618164062
77,cam_1,5,1011.5889892578125,935.30224609375
77,cam_1,7,1487.204833984375,895.7017822265625
77,cam_1,6,977.263671875,719.1024169921875
77,cam_1,27,1835.55322265625,835.2457275390625
77,cam_1,12,632.4738159179688,527.863525390625
77,cam_1,10,1395.150390625,737.62353515625
77,cam_1,13,1801.368896484375,492.7718505859375
78,cam_1,2,493.94659423828125,779.1703491210938
78,cam_1,4,1759.881103515625,1271.227783203125
78,cam_1,9,1599.0634765625,802.1355590820312
78,cam_1,14,809.7342529296875,1223.043212890625
78,cam_1,5,1012.4095458984375,933.0458984375
78,cam_1,7,1488.2783203125,894.4700927734375
78,cam_1,6,985.432861328125,770.2571411132812
78,cam_1,27,1833.44189453125,831.599853515625
78,cam_1,12,634.7685546875,526.155029296875
78,cam_1,10,1396.561279296875,736.0140380859375
78,cam_1,13,1801.722412109375,491.3302001953125
79,cam_1,2,494.0478515625,779.122802734375
79,cam_1,4,1760.6455078125,1271.392578125
79,cam_1,9,1599.531982421875,802.0592041015625
79,cam_1,14,809.8462524414062,1222.7005615234375
79,cam_1,5,1012.6263427734375,932.832275390625
79,cam_1,7,1488.464599609375,894.521728515625
79,cam_1,6,988.1964721679688,789.705810546875
79,cam_1,27,1832.44677734375,830.8180541992188
79,cam_1,12,635.3155517578125,526.1622314453125
79,cam_1,10,1396.839599609375,735.9808349609375
79,cam_1,13,1801.685302734375,491.2815246582031
80,cam_1,2,493.8012390136719,777.24951171875
80,cam_1,4,1762.51318359375,1270.187255859375
80,cam_1,9,1598.5220947265625,800.4111328125
80,cam_1,14,809.7431640625,1219.59228515625
80,cam_1,5,1008.793212890625,934.0127563476562
80,cam_1,7,1489.525390625,892.3903198242188
80,cam_1,27,1828.50390625,829.5545654296875
80,cam_1,10,1398.1806640625,734.9508056640625
80,cam_1,13,1802.5948486328125,489.73388671875
80,cam_1,19,747.8226928710938,963.7132568359375
81,cam_1,2,493.73541259765625,777.2030029296875
81,cam_1,4,1762.8167724609375,1270.360595703125
81,cam_1,9,1597.78955078125,800.4759521484375
81,cam_1,14,809.530517578125,1218.998779296875
81,cam_1,5,1007.240966796875,935.09716796875
81,cam_1,7,1489.62939453125,892.31494140625
81,cam_1,27,1826.6195068359375,829.8125
81,cam_1,10,1398.395263671875,735.2713623046875
81,cam_1,13,1802.584716796875,489.93292236328125
81,cam_1,69,1187.880859375,945.1162719726562
81,cam_1,19,747.5230712890625,963.9608154296875
82,cam_1,2,491.85711669921875,772.55615234375
82,cam_1,4,1761.6522216796875,1267.699462890625
82,cam_1,9,1599.53662109375,796.7554931640625
82,cam_1,14,813.7379760742188,1214.6123046875
82,cam_1,5,999.709228515625,929.2754516601562
82,cam_1,7,1488.89306640625,888.0565185546875
82,cam_1,27,1814.53564453125,830.585693359375
82,cam_1,10,1397.189453125,731.5896606445312
82,cam_1,13,1802.1240234375,485.86370849609375
82,cam_1,19,732.5545654296875,959.8324584960938
82,cam_1,71,990.3175048828125,641.9049682617188
82,cam_1,12,633.6383056640625,519.1293334960938
83,cam_1,2,491.045654296875,770.2557983398438
83,cam_1,4,1760.589599609375,1266.4779052734375
83,cam_1,9,1600.2122802734375,794.2952880859375
83,cam_1,14,817.577880859375,1212.955810546875
83,cam_1,5,994.6040649414062,926.4385375976562
83,cam_1,7,1491.458251953125,886.3877563476562
83,cam_1,27,1806.798095703125,832.6062622070312
83,cam_1,10,1397.220703125,728.2933349609375
83,cam_1,13,1802.147216796875,482.0010986328125
83,cam_1,19,723.7387084960938,957.8646240234375
83,cam_1,71,994.91064453125,639.799072265625
83,cam_1,12,635.2061157226562,515.7611694335938
84,cam_1,2,489.0495910644531,766.3070068359375
84,cam_1,4,1760.0352783203125,1264.364013671875
84,cam_1,9,1599.07177734375,791.157958984375
84,cam_1,14,820.2994384765625,1210.0665283203125
84,cam_1,5,988.4967041015625,923.0067138671875
84,cam_1,7,1493.195068359375,882.958740234375
84,cam_1,27,1802.27734375,834.329345703125
84,cam_1,10,1396.8486328125,724.3175048828125
84,cam_1,13,1801.718017578125,477.82720947265625
84,cam_1,19,719.513427734375,972.0313720703125
84,cam_1,71,999.891845703125,634.299072265625
84,cam_1,12,633.9799194335938,510.62811279296875
85,cam_1,2,485.62310791015625,761.8450927734375
85,cam_1,4,1759.815185546875,1262.035888671875
85,cam_1,9,1597.4793701171875,787.1373291015625
85,cam_1,14,821.974609375,1207.11376953125
85,cam_1,5,983.039306640625,917.9619140625
85,cam_1,7,1493.18310546875,877.6251220703125
85,cam_1,27,1798.7105712890625,834.121826171875
85,cam_1,10,1396.3642578125,720.473388671875
85,cam_1,13,1800.997314453125,473.75238037109375
85,cam_1,19,716.8760986328125,975.1475830078125
85,cam_1,71,1003.6212158203125,629.3193969726562
85,cam_1,12,632.7360229492188,506.35882568359375
