frame,cam_id,class_id,object_id,u,v,w,h
0,cam_1,0,7,1099.595703125,991.664794921875,301.7867431640625,596.0951538085938
1,cam_1,0,7,1078.45263671875,1057.3443603515625,310.7327880859375,618.2031860351562
1,cam_1,0,451,1802.57080078125,1894.37255859375,327.3292236328125,509.640625
1,cam_1,0,452,575.8331298828125,1061.835693359375,322.8903503417969,619.188232421875
1,cam_1,0,453,1152.800537109375,1416.489501953125,200.3443603515625,706.475341796875
1,cam_1,0,454,1947.7747802734375,969.9201049804688,288.340087890625,516.0357666015625
1,cam_1,0,455,2182.943359375,1072.5052490234375,259.251708984375,590.700927734375
1,cam_1,0,456,1578.189453125,822.0079345703125,152.568115234375,530.5504760742188
1,cam_1,0,457,67.45539093017578,504.528564453125,134.32630920410156,442.3777770996094
1,cam_1,0,458,2308.85546875,1350.5010986328125,308.693115234375,552.439208984375
1,cam_1,0,459,321.4505615234375,727.9256591796875,143.40744018554688,466.9453430175781
1,cam_1,0,460,1433.8846435546875,615.9239501953125,199.266357421875,401.95831298828125
1,cam_1,0,464,1415.201171875,417.59521484375,108.3011474609375,368.3646240234375
2,cam_1,0,7,1067.47998046875,1080.861572265625,306.96978759765625,625.8972778320312
2,cam_1,0,451,1798.638427734375,1894.7347412109375,322.2916259765625,509.251220703125
2,cam_1,0,452,554.5796508789062,1056.2109375,317.8636779785156,616.5907592773438
2,cam_1,0,453,1155.315673828125,1436.2501220703125,207.51171875,713.916259765625
2,cam_1,0,454,1931.842041015625,962.7400512695312,272.6439208984375,526.9351806640625
2,cam_1,0,455,2189.15087890625,1075.7890625,271.390380859375,598.8851928710938
2,cam_1,0,456,1572.408447265625,817.394775390625,151.917236328125,531.0828247070312
2,cam_1,0,457,60.02616882324219,501.19097900390625,120.05233764648438,440.6379089355469
2,cam_1,0,458,2336.204833984375,1346.1966552734375,325.35302734375,558.033203125
2,cam_1,0,459,305.68115234375,729.3190307617188,156.6510009765625,463.4889221191406
2,cam_1,0,460,1426.15869140625,608.232666015625,209.9195556640625,410.0929260253906
2,cam_1,0,464,1413.1063232421875,358.98504638671875,93.94287109375,247.77816772460938
3,cam_1,0,7,1056.756103515625,1088.2994384765625,294.281005859375,630.6964721679688
3,cam_1,0,451,1792.7398681640625,1894.773193359375,319.00146484375,511.84228515625
3,cam_1,0,452,533.023681640625,1044.6368408203125,318.95166015625,619.9343872070312
3,cam_1,0,453,1160.01513671875,1457.9205322265625,214.4173583984375,734.71044921875
3,cam_1,0,454,1901.17822265625,957.0897216796875,225.4324951171875,535.9365844726562
3,cam_1,0,455,2195.0263671875,1077.343994140625,280.63330078125,600.7959594726562
3,cam_1,0,456,1553.08203125,817.5396728515625,163.0933837890625,535.9026489257812
3,cam_1,0,457,54.22762680053711,498.3204040527344,108.45525360107422,438.72735595703125
3,cam_1,0,458,2360.152099609375,1344.210693359375,361.03369140625,567.886474609375
3,cam_1,0,459,285.142333984375,735.086181640625,180.67735290527344,457.66845703125
3,cam_1,0,460,1410.731689453125,607.2138671875,206.800537109375,407.9787292480469
3,cam_1,0,464,1405.4072265625,346.5692138671875,92.67333984375,223.23548889160156
4,cam_1,0,7,1047.258056640625,1090.9727783203125,278.63623046875,632.565673828125
4,cam_1,0,451,1783.102783203125,1893.982666015625,321.2755126953125,513.9544677734375
4,cam_1,0,452,512.69873046875,1031.0625,290.2838134765625,599.8826904296875
4,cam_1,0,453,1165.63134765625,1478.14208984375,223.3123779296875,728.8978271484375
4,cam_1,0,454,1873.268798828125,948.71875,194.3480224609375,543.3502807617188
4,cam_1,0,455,2198.09130859375,1073.1318359375,285.68115234375,591.6173095703125
4,cam_1,0,456,1535.4619140625,814.791259765625,173.2432861328125,533.8223266601562
4,cam_1,0,457,49.915809631347656,496.32080078125,99.81272888183594,438.706787109375
4,cam_1,0,458,2393.738525390625,1352.36181640625,385.1826171875,587.3072509765625
4,cam_1,0,459,271.3080139160156,740.7007446289062,187.0050811767578,447.6669921875
