frame,object_id,X,Y,Z,n_views,cameras
18,9.0,9.719240027282675,-1.6068820617241129,0.9985504885988423,2,out4+out13
18,2.0,12.317629198226513,-2.330993045058878,0.8112779384489333,2,out4+out13
18,3.0,10.701362865555545,3.3551328516939103,0.8873298693112782,2,out4+out13
19,22.0,0.9517431646260827,6.957713333634974,0.9138200957672408,2,out2+out4
19,6.0,0.3427668607308954,-0.16760761342488922,0.9039963254553547,2,out2+out13
19,0.0,3.584253369447596,3.797327250652656,0.9078298342504315,3,out2+out4+out13
19,5.0,14.881011685244733,-2.9599781686702493,1.0053482483934524,2,out4+out13
19,1.0,6.476975530393875,-1.2232702088585787,0.8991508247800051,2,out4+out13
19,9.0,9.662077688081611,-1.6031485369146972,0.9758935120894097,2,out4+out13
19,2.0,12.323068729849904,-2.352452775457422,0.8159396648288912,2,out4+out13
19,3.0,10.677674138540855,3.3826114598881665,0.8967360075043648,2,out4+out13
20,22.0,0.909837602037137,6.94833001103155,0.9068241153258527,2,out2+out4
20,6.0,0.2479421394375048,-0.1714907602418845,0.9106576950100181,2,out2+out13
20,0.0,3.4980983695427366,3.754396645561934,0.9178962209088513,3,out2+out4+out13
20,5.0,14.890257126721238,-2.9843476456222184,1.0208788241105182,2,out4+out13
20,1.0,6.254949745722424,-1.0951037294028028,0.9033497132724396,2,out4+out13
20,9.0,9.69851248627919,-1.6570482252858527,0.9966430596346194,2,out4+out13
20,2.0,12.306145567184227,-2.3640961283053645,0.8133036193718911,2,out4+out13
20,3.0,10.67942570344564,3.393764933941055,0.9017948554512031,2,out4+out13
21,22.0,0.8635143751065296,6.947690540017829,0.9072245241469363,2,out2+out4
21,6.0,0.1915608055838587,-0.16310524364274082,0.9054223643259173,2,out2+out13
21,0.0,3.392750744577701,3.699646415654829,0.9419613894643148,3,out2+out4+out13
21,5.0,14.89425248953712,-2.945237780065372,1.01826672793923,2,out4+out13
21,1.0,6.145940362694594,-1.005474659785646,0.9131081418164244,2,out4+out13
21,9.0,9.56711188213387,-1.6065737127760442,0.937311617543168,2,out4+out13
21,2.0,12.267753327757516,-2.3596258646763313,0.8019943648439659,2,out4+out13
21,3.0,10.658896574143776,3.4408063744092345,0.9198421596762975,2,out4+out13
22,22.0,0.822629639169622,6.940606682048487,0.9142244317434379,2,out2+out4
22,6.0,0.1330873427781744,-0.16246695333364689,0.9010935455551475,2,out2+out13
22,0.0,3.2902000396662543,3.648242936721035,0.9347818010718214,3,out2+out4+out13
22,5.0,14.925067543391728,-2.922641068745919,1.032962022546128,2,out4+out13
22,1.0,6.0378579938750425,-0.9629552674095493,0.9176057631784017,2,out4+out13
22,9.0,9.506198577822282,-1.6430594433194805,0.9281119966531001,2,out4+out13
22,2.0,12.24935009890936,-2.3640757367005403,0.7972539439825156,2,out4+out13
22,3.0,10.636763927488294,3.488911555607899,0.9346982251590522,2,out4+out13
22,8.0,6.867397982351858,3.418687595621992,0.9930975048944919,2,out4+out13
23,22.0,0.7623965329018987,6.932996566282329,0.9254881597873368,2,out2+out4
23,6.0,0.09974665320813338,-0.14080715639773062,0.8890706141209244,2,out2+out13
23,0.0,3.2202601955831236,3.6212785663027383,0.9156331102445812,3,out2+out4+out13
23,5.0,14.923612221774441,-2.895050845563196,1.032473241517293,2,out4+out13
23,1.0,5.988402353082496,-0.9169553282128868,0.912804979320631,2,out4+out13
23,9.0,9.459661018977368,-1.7097410951846974,0.927327768475675,2,out4+out13
23,2.0,12.259759096751614,-2.3900870452362994,0.805253833768996,2,out4+out13
23,3.0,10.595152313190194,3.566697523947509,0.9250423024987294,2,out4+out13
23,8.0,6.812312384297593,3.446143624707304,0.9678957269916598,2,out4+out13
24,22.0,0.6980603518530702,6.928199782309884,0.9442503108257791,2,out2+out4
24,6.0,0.06544286671156979,-0.13658483890152226,0.8703058683577017,2,out2+out13
24,0.0,3.096769620936405,3.5682710198230363,0.901323518279013,3,out2+out4+out13
24,5.0,14.883586526128598,-2.8574360948139463,1.0139416439417506,2,out4+out13
24,1.0,5.933838605905583,-0.8847355683101259,0.9082935033956737,2,out4+out13
24,9.0,9.422239628311596,-1.791099593272954,0.9310536676914096,2,out4+out13
24,2.0,12.238587529835783,-2.3955460079218627,0.8012751484273204,2,out4+out13
24,3.0,10.544763397152785,3.6464899206731305,0.9051579849409725,2,out4+out13
24,8.0,6.8127447418667915,3.418211498404823,1.0222195733146533,2,out4+out13
25,22.0,0.6167345001339903,6.930199561382527,0.9626891096288197,2,out2+out4
25,6.0,0.02845093295681013,-0.1398723578163657,0.8519651076990381,2,out2+out13
25,0.0,2.968498145441084,3.505334973088363,0.9019278449738782,3,out2+out4+out13
25,5.0,14.823761243710278,-2.824901948891723,0.985854121622713,2,out4+out13
25,1.0,5.887539780177884,-0.8905800641923693,0.9309891911652582,2,out4+out13
25,9.0,9.360875120137901,-1.8520365266567245,0.9272920530362392,2,out4+out13
25,2.0,12.20732552085957,-2.3974373212574744,0.7903312482294733,2,out4+out13
25,3.0,10.526709061986878,3.6819660004750103,0.8963989902541244,2,out4+out13
25,8.0,6.718211964818632,3.477316687168205,1.0446067288622476,2,out4+out13
26,22.0,0.5440371923289137,6.9412991775666,0.9796333163568411,2,out2+out4
26,6.0,-0.007794237739406716,-0.1457080011693391,0.8495347250077148,2,out2+out13
26,0.0,2.850854964647733,3.4440583853834075,0.9102804221488076,3,out2+out4+out13
26,5.0,14.813709494189798,-2.8299277960122473,0.9867200219271499,2,out4+out13
26,1.0,5.78675577911135,-0.8614707831444595,0.9418689933189449,2,out4+out13
26,9.0,9.33566759683838,-1.9331429650247798,0.9353119372391988,2,out4+out13
26,2.0,12.208388956351051,-2.4177183196560774,0.7971820666186759,2,out4+out13
26,3.0,10.494741481219634,3.7287531523082187,0.8805124611538279,2,out4+out13
26,8.0,6.516431972997452,3.6086252481359518,1.0304168361067687,2,out4+out13
27,22.0,0.4381773770516475,6.973002221759949,0.9855655342150818,2,out2+out4
27,6.0,-0.02821926208934251,-0.15324503599866876,0.8511669671095394,2,out2+out13
27,0.0,2.7827602791974586,3.4180633793331228,0.9248360114364996,3,out2+out4+out13
27,5.0,14.826891487630746,-2.864209365252414,1.001795669354034,2,out4+out13
27,1.0,5.659662830494784,-0.8001393521393718,0.938369359294049,2,out4+out13
27,9.0,9.274924936886654,-1.9553728086908277,0.9249667485179273,2,out4+out13
27,2.0,12.15476428775432,-2.3914026369164487,0.7762482678577937,2,out4+out13
27,3.0,10.426382276953577,3.809919746163086,0.8507284331736029,2,out4+out13
27,8.0,6.328730791904653,3.7497883668607925,0.9972798220566995,2,out4+out13
28,22.0,0.3303567138225157,6.979438554467878,0.9897001246060458,2,out2+out4
28,6.0,-0.08577161265600666,-0.15091624842223061,0.8567373428700319,2,out2+out13
28,0.0,2.6840466529965408,3.3721991675711003,0.9218970442178693,3,out2+out4+out13
28,5.0,14.775593479713507,-2.896462912179319,0.9974715056377993,2,out4+out13
28,1.0,5.492523647507011,-0.7181899435950466,0.9400741384834596,2,out4+out13
28,9.0,9.23954560077076,-2.042066172311555,0.9221476144165657,2,out4+out13
28,2.0,12.176162809683962,-2.4216248390487967,0.7885331694035415,2,out4+out13
28,3.0,10.393502011974894,3.857651614337547,0.8377205713220633,2,out4+out13
28,8.0,6.261214602641874,3.792488419948443,0.9807971409329492,2,out4+out13
29,22.0,0.20663563374117377,7.020872848858464,0.9565054910937637,2,out2+out4
29,6.0,-0.1771421760191663,-0.16747919750181592,0.8823596091584605,2,out2+out13
29,0.0,2.5788047072999865,3.3032186198058673,0.9219730363150304,3,out2+out4+out13
29,5.0,14.720948505443447,-2.941160246673132,0.9987349439996557,2,out4+out13
29,1.0,5.3385393993163825,-0.6089876719711316,0.9427961879334692,2,out4+out13
29,9.0,9.216517871016155,-2.124616990390217,0.9226414055042145,2,out4+out13
29,2.0,12.148226825891461,-2.426506955460993,0.7830800497024455,2,out4+out13
29,3.0,10.36960183197557,3.8966597489490944,0.828751614777098,2,out4+out13
29,8.0,6.127358154170552,3.8710750621672116,0.939795962198766,2,out4+out13
30,22.0,0.0825520313875554,7.031202054425161,0.9449204383173558,2,out2+out4
30,6.0,-0.2446237863575052,-0.15514122106531758,0.896149295215605,2,out2+out13
30,0.0,2.4878357639934396,3.2478227909950457,0.9277157228582739,3,out2+out4+out13
30,5.0,14.686200313271803,-3.003759846345575,1.0071406968571783,2,out4+out13
30,1.0,5.190835891848758,-0.5105930742119165,0.9407379608939244,2,out4+out13
30,9.0,9.178846466421238,-2.1064950122974633,0.9096767788395326,2,out4+out13
30,2.0,12.121830342843184,-2.4458636802490186,0.7917465921798161,2,out4+out13
30,3.0,10.35455524718021,3.9127389444108513,0.830478119803226,2,out4+out13
30,8.0,6.03152576322397,3.9312054162720322,0.9003730478368377,2,out4+out13
31,22.0,-0.01212438604211092,7.041182391601172,0.9339262837169998,2,out2+out4
31,6.0,-0.285101383775468,-0.14286404189840424,0.9037547360196092,2,out2+out13
31,0.0,2.393592080929294,3.1928973804957197,0.9300665726861439,3,out2+out4+out13
31,5.0,14.65645965259079,-3.0307674179399076,1.0070823137483116,2,out4+out13
31,1.0,5.11168093555529,-0.44500518920296855,0.954541419859041,2,out4+out13
31,9.0,9.13600653859693,-2.195594411501373,0.909494508569893,2,out4+out13
31,2.0,12.059183137047201,-2.447500868581451,0.8064381511128541,2,out4+out13
31,3.0,10.32430608326961,3.9388856649955732,0.8392343153840006,2,out4+out13
31,8.0,5.954386725505386,3.980281227028183,0.878544546036135,2,out4+out13
32,22.0,-0.04070043160416123,7.073995318180287,0.9206008765547997,2,out2+out4
32,6.0,-0.33411167980266204,-0.10962700591959412,0.9023400206653802,2,out2+out13
32,0.0,2.3312455540913057,3.1519551275677604,0.9180980157520289,3,out2+out4+out13
32,5.0,14.623054089437787,-3.0433228025298282,1.0054209842458346,2,out4+out13
32,1.0,4.971044483141615,-0.3569661250598809,0.9275383057845402,2,out4+out13
32,9.0,9.105018549462677,-2.214658659846878,0.9074893974557307,2,out4+out13
32,2.0,12.025482369817828,-2.4718666729710663,0.8370299222884198,2,out4+out13
32,3.0,10.296803474316132,3.980078556842144,0.855056280421925,2,out4+out13
32,8.0,5.860464937698424,4.040836764588677,0.8619657232630287,2,out4+out13
33,22.0,-0.10653639493294563,7.065174169599045,0.9094805453903255,2,out2+out4
33,6.0,-0.4005926696435495,-0.058783670003011046,0.9049727792110204,2,out2+out13
33,0.0,2.2641314464985305,3.126489918084502,0.899708488752258,3,out2+out4+out13
33,5.0,14.561648977030716,-3.042346247381456,0.9873084255892955,2,out4+out13
33,1.0,4.820151753370817,-0.2865205072837243,0.8916100299168159,2,out4+out13
33,9.0,9.098318785582999,-2.259363525053279,0.9195677252549606,2,out4+out13
33,2.0,11.969932784907018,-2.4880856728539693,0.8638209139236248,2,out4+out13
33,3.0,10.259739221854904,4.032994277639455,0.8701037417389179,2,out4+out13
33,8.0,5.7781343529164575,4.095139642799751,0.8592297660392184,2,out4+out13
33,7.0,14.415980758502823,1.8033137060358655,0.8644310030071628,2,out4+out13
34,22.0,-0.140760439979829,7.072274822172972,0.9087358946254285,2,out2+out4
34,6.0,-0.4531716904800821,0.003948056805597652,0.8982439999702581,2,out2+out13
34,0.0,2.1334395813416323,3.057396258722634,0.89673572018247,3,out2+out4+out13
34,3.0,10.076284392037916,4.249921699876259,0.8260427995970192,3,out2+out4+out13
34,5.0,14.51592248458338,-3.060603211213405,0.9771933442965139,2,out4+out13
34,1.0,4.7111143093729435,-0.25462934134980025,0.8857631347442039,2,out4+out13
34,9.0,9.058575446888094,-2.3119680674801484,0.9323947680867691,2,out4+out13
34,2.0,11.913888432699656,-2.5027933871973325,0.8929524924114137,2,out4+out13
34,8.0,5.729522631647896,4.116613685806961,0.8623839646753613,2,out4+out13
34,7.0,14.427732740776852,1.817849757732186,0.870977172425325,2,out4+out13
35,22.0,-0.19191164598038543,7.06880637992422,0.9078941036262524,2,out2+out4
35,6.0,-0.5160797220451364,0.03398677722758073,0.8972701437710798,2,out2+out13
35,0.0,1.9369657710118962,2.9543711510632837,0.8961745893028072,3,out2+out4+out13
35,3.0,10.048772322791937,4.269433937447356,0.8218560214285681,3,out2+out4+out13
35,5.0,14.483736160004334,-3.092442045121527,0.9707394147509795,2,out4+out13
35,1.0,4.6212213982921995,-0.21886661597704915,0.9216074789797137,2,out4+out13
35,9.0,9.014568305975404,-2.371263325439677,0.9537690894248024,2,out4+out13
35,2.0,11.848178341041514,-2.511015926260924,0.8935720463636116,2,out4+out13
35,8.0,5.6721865288731825,4.147850508742761,0.8646121436190691,2,out4+out13
35,7.0,14.431732324182796,1.792398263616808,0.883391187674371,2,out4+out13
36,22.0,-0.24788049937716286,7.084249739814005,0.9117460025472356,2,out2+out4
36,6.0,-0.5539664756020697,0.08382518599485268,0.8818091499308565,2,out2+out13
36,0.0,1.850351261898141,2.882802104645682,0.9076099676472816,3,out2+out4+out13
36,3.0,10.015925406209108,4.295873755513164,0.8279077628917672,3,out2+out4+out13
36,5.0,14.450603110542277,-3.1283927949369374,0.969082943851003,2,out4+out13
36,1.0,4.5730711906434705,-0.20474516045820162,0.9720977625736209,2,out4+out13
36,9.0,8.936732911511422,-2.4188789962633215,0.9563312151482752,2,out4+out13
36,2.0,11.7832808161161,-2.526238613463012,0.8791402013943558,2,out4+out13
36,8.0,5.537485831702814,4.241361520058949,0.8567230807982964,2,out4+out13
36,7.0,14.4058230035573,1.7408753684436369,0.8918716889465719,2,out4+out13
37,22.0,-0.2945191910800866,7.103197702972815,0.9245604493894819,2,out2+out4
37,6.0,-0.5909713190449172,0.11144438085584758,0.8801135400441497,2,out2+out13
37,0.0,1.8181633020012573,2.8388433565883924,0.9214306487805173,3,out2+out4+out13
37,3.0,9.94211497609709,4.377757886752108,0.8127821344249195,3,out2+out4+out13
37,5.0,14.417878028606125,-3.159647531055314,0.9642777112786812,2,out4+out13
37,1.0,4.376828994389103,-0.08552911484296209,1.136521090480888,2,out4+out13
37,9.0,8.862073314298028,-2.4953630687033397,0.9602144120019707,2,out4+out13
37,2.0,11.732249044904574,-2.5614445284145706,0.8531706204907483,2,out4+out13
37,8.0,5.478237965806895,4.276349702712356,0.8715321306030734,2,out4+out13
37,7.0,14.403832812802415,1.6856820932394527,0.9008513907340017,2,out4+out13
38,22.0,-0.37948535077521245,7.141835219889383,0.9357738292148239,2,out2+out4
38,6.0,-0.612268664057844,0.12796253346866268,0.8772623846787246,2,out2+out13
38,0.0,1.7703009210957341,2.7775203799758246,0.9201920484427517,3,out2+out4+out13
38,5.0,14.324553684661973,-3.156756135549497,0.9304321846583301,2,out4+out13
38,1.0,4.293053412432606,-0.030582472455156055,1.0787802475929131,2,out4+out13
38,9.0,8.796293776506866,-2.57941910077772,0.9548300403578216,2,out4+out13
38,2.0,11.637239232812286,-2.584578569148841,0.8090821477902326,2,out4+out13
38,3.0,10.024457542504742,4.235896710971034,0.8120622935375781,2,out4+out13
38,8.0,5.386447138259638,4.330562339615406,0.8842949262689314,2,out4+out13
38,7.0,14.38416143960448,1.654581017788009,0.8958443637159794,2,out4+out13
39,22.0,-0.6634461152976219,7.312190634619718,0.9323449335882843,2,out2+out4
39,6.0,-0.6263459813070343,0.13481518505465942,0.8727456802905771,2,out2+out13
39,0.0,1.6928897022516431,2.6761358665127637,0.9286739057943009,3,out2+out4+out13
39,3.0,9.796017180100566,4.481181507899638,0.7805044988088361,3,out2+out4+out13
39,5.0,14.294974010160784,-3.172116377902491,0.9225745947067939,2,out4+out13
39,1.0,4.176676465310446,0.05065944673216152,1.0365103171554533,2,out4+out13
39,9.0,8.751952380694267,-2.640979970019255,0.9495831066641075,2,out4+out13
39,2.0,11.573126594681323,-2.620033045174711,0.784101410253239,2,out4+out13
39,8.0,5.273444039466256,4.421970334226979,0.8995832825680131,2,out4+out13
39,7.0,14.334809380728542,1.6620372311724545,0.8835451063236283,2,out4+out13
40,22.0,-0.7779021588094877,7.335514717371351,0.9312636021976041,2,out2+out4
40,6.0,-0.6630564297493833,0.12377378421743904,0.8774125151993534,2,out2+out13
40,0.0,1.5802919552502397,2.587677925340834,0.9348301699877913,3,out2+out4+out13
40,3.0,9.727142278360896,4.5317505959533575,0.7682694133016791,3,out2+out4+out13
40,5.0,14.286471613315351,-3.223182233809789,0.9239013711317452,2,out4+out13
40,1.0,3.992314845542166,0.15650113009636338,0.9778453076836444,2,out4+out13
40,9.0,8.680801783533266,-2.7196589828609135,0.9426446637142124,2,out4+out13
40,2.0,11.474958035679895,-2.6310008747314058,0.7499786994447791,2,out4+out13
40,8.0,5.139583071105484,4.516878588639715,0.8929386260728708,2,out4+out13
40,7.0,14.29516429352464,1.6321594740520606,0.8731684819373687,2,out4+out13
41,22.0,-0.8611255058160158,7.320882235631412,0.9352794273957334,2,out2+out4
41,6.0,-0.6970890787218309,0.10917652994125376,0.8865177510640329,2,out2+out13
41,0.0,1.4887975293981788,2.5275614337355723,0.9298297039305586,3,out2+out4+out13
41,3.0,9.658932140479308,4.569806783705115,0.7569747845391193,3,out2+out4+out13
41,5.0,14.253676553517636,-3.2541026490860125,0.914324924964983,2,out4+out13
41,1.0,3.85109004244999,0.22752771164125885,0.948293808314,2,out4+out13
41,9.0,8.629749274930104,-2.8089065873876966,0.9373866619304714,2,out4+out13
41,2.0,11.457465235513808,-2.6606718578729955,0.7509636341143741,2,out4+out13
41,8.0,5.104416171534395,4.5144800199455934,0.9114748834701909,2,out4+out13
41,7.0,14.238469476757746,1.610007615502359,0.844017179549051,2,out4+out13
42,22.0,-0.9301829443902716,7.32043974854594,0.9308697705619493,2,out2+out4
42,6.0,-0.7336566935767196,0.11349617698964132,0.8957396245739334,2,out2+out13
