frame,cam_id,class_id,object_id,u,v,w,h
0,cam_2,0,542,1504.0,1371.8382352941178,220.0,460.5882352941177
1,cam_2,0,542,1520.0,1395.6617647058824,206.0,325.5882352941177
1,cam_2,0,586,1148.0,1258.6764705882354,144.0,240.22058823529412
1,cam_2,0,587,1050.0,1034.3382352941176,98.0,150.88235294117646
1,cam_2,0,588,1330.0,1058.1617647058824,60.0,176.69117647058823
1,cam_2,0,589,912.0,1171.3235294117646,68.0,218.38235294117646
1,cam_2,0,590,730.0,1175.2941176470588,90.0,188.60294117647058
1,cam_2,0,591,612.0,1000.5882352941177,68.0,152.86764705882354
1,cam_2,0,592,2258.0,903.3088235294118,48.0,146.91176470588235
1,cam_2,0,593,790.0,1028.3823529411766,54.0,150.88235294117646
1,cam_2,0,594,628.0,1159.4117647058824,88.0,202.5
1,cam_2,0,595,560.0,1115.735294117647,72.0,152.86764705882354
1,cam_2,0,596,892.0,1040.2941176470588,68.0,170.73529411764707
1,cam_2,0,597,1704.0,1076.0294117647059,60.0,198.52941176470588
1,cam_2,0,598,1878.0,877.5,46.0,103.23529411764706
1,cam_2,0,599,2580.0,935.0735294117648,48.0,87.3529411764706
1,cam_2,0,600,1350.0,903.3088235294118,54.0,95.29411764705883
1,cam_2,0,601,2344.0,921.1764705882354,56.0,99.26470588235294
1,cam_2,0,602,2520.0,933.0882352941177,42.0,81.39705882352942
1,cam_2,0,603,1134.0,901.3235294117648,66.0,109.19117647058823
1,cam_2,0,604,2484.0,931.1029411764706,42.0,85.36764705882354
1,cam_2,0,605,1418.0,899.3382352941177,54.0,107.20588235294117
1,cam_2,0,606,1258.0,897.3529411764706,74.0,107.20588235294117
1,cam_2,0,607,1828.0,877.5,38.0,93.30882352941177
1,cam_2,0,608,1194.0,911.25,62.0,79.41176470588235
1,cam_2,0,609,2444.0,925.1470588235294,44.0,95.29411764705883
1,cam_2,0,610,2388.0,925.1470588235294,30.0,87.3529411764706
2,cam_2,0,542,1534.0,1401.6176470588236,198.0,293.8235294117647
2,cam_2,0,586,1154.0,1256.6911764705883,134.0,236.25
2,cam_2,0,587,1050.0,1034.3382352941176,98.0,148.89705882352942
2,cam_2,0,588,1338.0,1060.1470588235295,66.0,174.7058823529412
2,cam_2,0,589,922.0,1171.3235294117646,80.0,216.39705882352942
2,cam_2,0,590,748.0,1173.3088235294117,94.0,194.55882352941177
2,cam_2,0,591,612.0,998.6029411764706,66.0,152.86764705882354
2,cam_2,0,592,2258.0,903.3088235294118,48.0,146.91176470588235
2,cam_2,0,593,790.0,1028.3823529411766,56.0,150.88235294117646
2,cam_2,0,594,624.0,1163.3823529411766,94.0,202.5
2,cam_2,0,595,560.0,1119.7058823529412,84.0,162.79411764705884
2,cam_2,0,596,892.0,1046.25,64.0,184.63235294117646
2,cam_2,0,597,1712.0,1076.0294117647059,52.0,200.51470588235296
2,cam_2,0,598,1878.0,877.5,46.0,103.23529411764706
2,cam_2,0,599,2580.0,935.0735294117648,48.0,87.3529411764706
2,cam_2,0,600,1350.0,901.3235294117648,54.0,95.29411764705883
2,cam_2,0,601,2344.0,921.1764705882354,56.0,99.26470588235294
2,cam_2,0,602,2520.0,933.0882352941177,42.0,81.39705882352942
2,cam_2,0,603,1134.0,901.3235294117648,66.0,109.19117647058823
2,cam_2,0,604,2484.0,931.1029411764706,42.0,85.36764705882354
2,cam_2,0,605,1418.0,899.3382352941177,54.0,107.20588235294117
2,cam_2,0,606,1258.0,897.3529411764706,74.0,107.20588235294117
2,cam_2,0,607,1828.0,877.5,38.0,93.30882352941177
2,cam_2,0,608,1196.0,911.25,62.0,79.41176470588235
2,cam_2,0,609,2444.0,925.1470588235294,44.0,95.29411764705883
2,cam_2,0,610,2388.0,925.1470588235294,32.0,87.3529411764706
3,cam_2,0,542,1540.0,1405.5882352941178,196.0,283.8970588235294
3,cam_2,0,586,1164.0,1254.7058823529412,120.0,232.27941176470588
3,cam_2,0,587,1052.0,1034.3382352941176,92.0,146.91176470588235
3,cam_2,0,588,1342.0,1062.1323529411766,68.0,170.73529411764707
3,cam_2,0,589,930.0,1173.3088235294117,92.0,214.41176470588235
3,cam_2,0,590,766.0,1171.3235294117646,90.0,198.52941176470588
3,cam_2,0,591,612.0,998.6029411764706,66.0,150.88235294117646
3,cam_2,0,592,2258.0,903.3088235294118,46.0,146.91176470588235
3,cam_2,0,593,788.0,1030.3676470588236,60.0,150.88235294117646
3,cam_2,0,594,622.0,1167.3529411764707,98.0,204.48529411764707
3,cam_2,0,595,552.0,1121.6911764705883,94.0,172.72058823529412
3,cam_2,0,596,896.0,1048.235294117647,60.0,192.57352941176472
3,cam_2,0,597,1716.0,1076.0294117647059,52.0,200.51470588235296
3,cam_2,0,598,1878.0,877.5,46.0,103.23529411764706
3,cam_2,0,599,2580.0,935.0735294117648,48.0,87.3529411764706
3,cam_2,0,600,1350.0,901.3235294117648,54.0,95.29411764705883
3,cam_2,0,601,2344.0,921.1764705882354,56.0,99.26470588235294
3,cam_2,0,602,2520.0,933.0882352941177,42.0,81.39705882352942
3,cam_2,0,603,1134.0,901.3235294117648,64.0,109.19117647058823
3,cam_2,0,604,2484.0,931.1029411764706,42.0,85.36764705882354
3,cam_2,0,605,1418.0,899.3382352941177,54.0,107.20588235294117
3,cam_2,0,606,1256.0,897.3529411764706,74.0,107.20588235294117
3,cam_2,0,607,1828.0,877.5,38.0,93.30882352941177
3,cam_2,0,608,1194.0,911.25,60.0,79.41176470588235
3,cam_2,0,609,2444.0,925.1470588235294,44.0,95.29411764705883
3,cam_2,0,610,2388.0,925.1470588235294,32.0,87.3529411764706
4,cam_2,0,542,1540.0,1405.5882352941178,190.0,279.9264705882353
4,cam_2,0,586,1184.0,1254.7058823529412,112.0,230.29411764705884
