epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,91.7995,2.51167,21.3042,1.08123,0.67925,0.44164,0.48265,0.16844,2.47102,2.23747,1.11977,0.000664622,0.000664622,0.000664622
2,171.049,2.51777,2.13824,1.05806,0.59703,0.39748,0.4095,0.16352,2.53582,2.06201,1.14121,0.00130493,0.00130493,0.00130493
3,250.364,2.44444,1.92949,1.01538,0.6693,0.44054,0.47782,0.17938,2.44479,1.77859,1.11397,0.00191884,0.00191884,0.00191884
4,330.764,2.38317,1.80709,1.00491,0.65827,0.50789,0.54077,0.21497,2.29728,2.01576,1.09652,0.0018812,0.0018812,0.0018812
5,411.477,2.27949,1.69944,1.01188,0.73238,0.47634,0.533,0.22525,2.21078,1.64173,1.07095,0.0018416,0.0018416,0.0018416
